,brand,color,gear,year,body,loc_1,usage,price
9778,سمند LX EF7 بنزینی,سفید,دنده‌ای,1390,بدون رنگ,تهران,225000.0,55000000.0
9779,پراید 131 EX,خاکستری,دنده‌ای,1390,چند لکه رنگ,تهران,270000.0,27000000.0
9780,پژو پارس ساده,مشکی,دنده‌ای,1383,چند لکه رنگ,تهران,265000.0,40000000.0
9781,پژو 405 GLX بنزینی,خاکستری,دنده‌ای,1398,بدون رنگ,تهران,0.0,41000000.0
9782,پژو 206 تیپ ۲,نقره‌ای,دنده‌ای,1384,چند لکه رنگ,مشهد,11.0,33000000.0
9783,پراید 131 SE,سفید,دنده‌ای,1396,یک لکه رنگ,تهران,114000.0,42000000.0
9784,پژو 206 تیپ ۲,سفید,دنده‌ای,1390,چند لکه رنگ,قم,260000.0,50000000.0
9785,پراید 131 دوگانه‌ سوز,مسی,دنده‌ای,1390,چند لکه رنگ,کرج,150000.0,29000000.0
9786,پژو 206 تیپ ۵,خاکستری,دنده‌ای,1389,دو لکه رنگ,کرج,330000.0,56000000.0
9787,پراید 111 SE,سفید,دنده‌ای,1397,دو لکه رنگ,مشهد,45.0,48000000.0
9788,پراید 131 SE,سفید,دنده‌ای,1395,بدون رنگ,تبریز,106.0,44000000.0
9789,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1391,چند لکه رنگ,تهران,100000.0,46000000.0
9790,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1391,چند لکه رنگ,مشهد,140000.0,49000000.0
9791,پژو پارس ساده,سفید,دنده‌ای,1391,دو لکه رنگ,تهران,120000.0,62000000.0
9792,پژو 405 GLX بنزینی,نوک‌مدادی,دنده‌ای,1396,بدون رنگ,تهران,70000.0,68500000.0
9793,پراید 131 SE,سفید,دنده‌ای,1397,یک لکه رنگ,تهران,68000.0,47000000.0
9794,پراید 131 دوگانه‌ سوز,سفید,دنده‌ای,1396,دو لکه رنگ,اهواز,111111.0,37500000.0
9795,سمند LX EF7 بنزینی,خاکستری,دنده‌ای,1394,یک لکه رنگ,کرج,140000.0,63000000.0
9796,پژو 206 تیپ ۲,مشکی,دنده‌ای,1381,چند لکه رنگ,تهران,150000.0,27500000.0
9797,جک S5 دنده‌ای,نوک‌مدادی,دنده‌ای,1394,چند لکه رنگ,کرمانشاه,72000.0,189000000.0
9798,پژو 405 GLX بنزینی,خاکستری,دنده‌ای,1396,بدون رنگ,تهران,59.0,69000000.0
9799,پژو پارس ساده,نقره‌ای,دنده‌ای,1385,چند لکه رنگ,اصفهان,258000.0,42800000.0
9800,پراید 131 TL,نقره‌ای,دنده‌ای,1385,دو لکه رنگ,اهواز,10000.0,20000000.0
9801,پژو 405 GLX بنزینی,مشکی,دنده‌ای,1383,چند لکه رنگ,تهران,240000.0,30000000.0
9802,پژو پارس ساده,سفید,دنده‌ای,1398,بدون رنگ,کرج,0.0,8000000.0
9803,سمند LX EF7 گازسوز,مشکی,دنده‌ای,1391,چند لکه رنگ,تبریز,200.0,59500000.0
9804,پژو پارس ساده,نقره‌ای,دنده‌ای,1388,بدون رنگ,تهران,296000.0,53000000.0
9805,سمند LX EF7 بنزینی,سفید,دنده‌ای,1392,بدون رنگ,تهران,52.0,78000000.0
9806,پراید 131 دوگانه‌ سوز,نقرآبی,دنده‌ای,1386,دو لکه رنگ,مشهد,150.0,25700000.0
9807,پراید 111 SE,سفید,دنده‌ای,1397,بدون رنگ,مشهد,41.0,52500000.0
9808,پژو 206 تیپ ۵,سفید,دنده‌ای,1396,بدون رنگ,اهواز,360.0,93000000.0
9809,دنا معمولی 1700cc,سفید,دنده‌ای,1395,بدون رنگ,تهران,90000.0,106000000.0
9810,پژو 206 تیپ ۵,سفید,دنده‌ای,1395,بدون رنگ,کرج,63500.0,90000000.0
9811,پژو 206 تیپ ۲,نوک‌مدادی,دنده‌ای,1386,یک لکه رنگ,شیراز,300.0,46500000.0
9812,پژو 206 تیپ ۵,سفید,دنده‌ای,1396,چند لکه رنگ,شیراز,63000.0,78000000.0
9813,دنا معمولی 1700cc,سفید,دنده‌ای,1398,بدون رنگ,تهران,0.0,117500000.0
9814,سمند LX EF7 گازسوز,آبی,دنده‌ای,1390,یک لکه رنگ,تبریز,82334.0,52000000.0
9815,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1389,چند لکه رنگ,اصفهان,88888.0,39550000.0
9816,پژو 405 GLX بنزینی,دلفینی,دنده‌ای,1397,بدون رنگ,مشهد,25000.0,75000000.0
9817,پراید 131 EX,سفید,دنده‌ای,1388,بدون رنگ,اصفهان,200.0,35700000.0
9818,تیبا صندوق‌دار LX,سفید,دنده‌ای,1397,بدون رنگ,تهران,40000.0,55000000.0
9819,پراید 131 SE,سفید صدفی,دنده‌ای,1395,چند لکه رنگ,تهران,181000.0,34400000.0
9820,پژو 405 GLX بنزینی,یشمی,دنده‌ای,1380,دو لکه رنگ,تهران,250000.0,22800000.0
9821,سمند LX ساده,سفید,دنده‌ای,1398,بدون رنگ,کرج,0.0,51000000.0
9822,پژو 405 GLX بنزینی,عنابی,دنده‌ای,1381,چند لکه رنگ,کرج,111111.0,18000000.0
9823,پراید 131 SE,سفید,دنده‌ای,1396,یک لکه رنگ,اصفهان,49500.0,45300000.0
9824,پژو 206 تیپ ۲,آبی,دنده‌ای,1394,بدون رنگ,تهران,31000.0,75000000.0
9825,پراید 131 EX,مسی,دنده‌ای,1387,چند لکه رنگ,کرمانشاه,293000.0,22500000.0
9826,پراید 131 EX,یشمی,دنده‌ای,1383,چند لکه رنگ,تهران,350000.0,19800000.0
9827,پراید 131 SX,سفید,دنده‌ای,1390,یک لکه رنگ,کرج,270000.0,31000000.0
9828,پژو 206 تیپ ۲,سفید,دنده‌ای,1395,یک لکه رنگ,مشهد,95000.0,75000000.0
9829,پژو 206 تیپ ۲,سفید,دنده‌ای,1388,چند لکه رنگ,تهران,150000.0,52000000.0
9830,پژو پارس ساده,سفید,دنده‌ای,1393,بدون رنگ,تهران,158000.0,74000000.0
9831,پژو 206 تیپ ۲,نوک‌مدادی,دنده‌ای,1384,دو لکه رنگ,اهواز,266000.0,37500000.0
9832,پژو پارس ساده,نقره‌ای,دنده‌ای,1386,یک لکه رنگ,تهران,177000.0,42500000.0
9833,پژو 206 تیپ ۲,سفید,دنده‌ای,1397,بدون رنگ,تهران,41000.0,81000000.0
9834,پراید 131 EX,سفید,دنده‌ای,1398,بدون رنگ,تهران,0.0,27000000.0
9835,سمند LX ساده,نقره‌ای,دنده‌ای,1386,بدون رنگ,مشهد,225.0,39000000.0
9836,پراید 131 SE,سفید,دنده‌ای,1396,بدون رنگ,قم,80000.0,45000000.0
9837,سمند LX EF7 بنزینی,سفید,دنده‌ای,1396,یک لکه رنگ,شیراز,90000.0,78000000.0
9838,جک S5 اتوماتیک,سفید,اتوماتیک,1396,بدون رنگ,مشهد,360.0,253000000.0
9839,پراید 111 SE,سفید,دنده‌ای,1397,بدون رنگ,مشهد,35.0,52000000.0
9840,پژو 206 تیپ ۲,سفید,دنده‌ای,1396,دو لکه رنگ,تهران,67000.0,75000000.0
9841,پراید 131 TL,سفید,دنده‌ای,1398,یک لکه رنگ,تهران,173000.0,33000000.0
9842,سمند LX ساده,سفید,دنده‌ای,1392,چند لکه رنگ,تهران,160000.0,53000000.0
9843,پژو 206 تیپ ۲,سفید,دنده‌ای,1388,چند لکه رنگ,تبریز,129900.0,52000000.0
9844,پژو پارس ساده,نقره‌ای,دنده‌ای,1380,یک لکه رنگ,شیراز,1.0,31500000.0
9845,سمند LX ساده,خاکستری,دنده‌ای,1385,یک لکه رنگ,تهران,350000.0,34500000.0
9846,تیبا صندوق‌دار EX,سفید,دنده‌ای,1398,بدون رنگ,تهران,0.0,57000000.0
9847,پژو 206 تیپ ۵,سفید,دنده‌ای,1394,بدون رنگ,تهران,95000.0,85000000.0
9848,پژو 206 تیپ ۵,سفید,دنده‌ای,1396,یک لکه رنگ,تهران,60000.0,84500000.0
9849,پژو 206 تیپ ۲,خاکستری,دنده‌ای,1386,بدون رنگ,قم,230.0,47000000.0
9850,پراید 131 SE,سفید صدفی,دنده‌ای,1396,دو لکه رنگ,تهران,68000.0,42500000.0
9851,پراید 131 TL,آبی,دنده‌ای,1384,چند لکه رنگ,تهران,340000.0,19500000.0
9852,پراید 111 EX,مشکی,دنده‌ای,1395,بدون رنگ,مشهد,80.0,44800000.0
9853,پژو 405 GLX بنزینی,خاکستری,دنده‌ای,1392,بدون رنگ,تهران,172000.0,54000000.0
9854,پژو 206 تیپ ۵,سفید,دنده‌ای,1395,بدون رنگ,اهواز,100.0,82000000.0
9855,پراید 131 SX,سفید,دنده‌ای,1392,دو لکه رنگ,تبریز,77000.0,38000000.0
9856,پراید 131 SE,نوک‌مدادی,دنده‌ای,1396,بدون رنگ,کرج,40000.0,46000000.0
9857,سمند LX EF7 گازسوز,خاکستری,دنده‌ای,1385,بدون رنگ,کرمانشاه,1.0,45000000.0
9858,جک S5 دنده‌ای,سفید,دنده‌ای,1395,دو لکه رنگ,تهران,150000.0,202000000.0
9859,پژو پارس ساده,سفید,دنده‌ای,1388,چند لکه رنگ,کرج,225000.0,55000000.0
9860,پژو 405 GLX بنزینی,بژ,دنده‌ای,1385,چند لکه رنگ,کرج,254000.0,31000000.0
9861,پراید 131 SE,نوک‌مدادی,دنده‌ای,1395,بدون رنگ,تبریز,37000.0,40000000.0
9862,پراید 131 SL,سفید,دنده‌ای,1395,چند لکه رنگ,تهران,800.0,36000000.0
9863,پراید 111 SE,سفید,دنده‌ای,1395,بدون رنگ,قم,54000.0,43000000.0
9864,پژو 405 GLX بنزینی,نوک‌مدادی,دنده‌ای,1383,چند لکه رنگ,تهران,260000.0,23500000.0
9865,پژو 405 GLX بنزینی,بژ,دنده‌ای,1383,یک لکه رنگ,تهران,300000.0,28700000.0
9866,پژو پارس ساده,خاکستری,دنده‌ای,1385,چند لکه رنگ,مشهد,209000.0,44500000.0
9867,جک S5 اتوماتیک,مشکی,اتوماتیک,1398,بدون رنگ,تهران,0.0,155000000.0
9868,پراید 131 SE,سفید,دنده‌ای,1396,بدون رنگ,تهران,1.0,42300000.0
9869,پژو 206 تیپ ۲,نقره‌ای,دنده‌ای,1384,دو لکه رنگ,مشهد,200000.0,38000000.0
9870,پژو 206 تیپ ۵,قرمز,دنده‌ای,1393,بدون رنگ,تهران,99600.0,79500000.0
9871,پژو پارس ساده,سفید,دنده‌ای,1391,بدون رنگ,تهران,220000.0,65000000.0
9872,پراید 131 LE,سفید,دنده‌ای,1376,چند لکه رنگ,تبریز,300000.0,15500000.0
9873,پژو 206 تیپ ۵,نوک‌مدادی,دنده‌ای,1394,بدون رنگ,تهران,80000.0,83000000.0
9874,پژو 206 تیپ ۲,سفید,دنده‌ای,1389,دو لکه رنگ,تهران,180.0,54000000.0
9875,پراید 131 SE,سفید,دنده‌ای,1395,بدون رنگ,تهران,140000.0,41500000.0
9876,پژو 405 GLX بنزینی,خاکستری,دنده‌ای,1394,بدون رنگ,تهران,96000.0,60000000.0
9877,پراید 131 SE,سفید,دنده‌ای,1397,چند لکه رنگ,تهران,82000.0,42000000.0
9878,پژو 206 تیپ ۲,سفید,دنده‌ای,1397,بدون رنگ,تهران,43000.0,85000000.0
9879,پراید 131 SE,آبی,دنده‌ای,1396,بدون رنگ,کرج,44000.0,45500000.0
9880,پراید 131 EX,سفید,دنده‌ای,1382,یک لکه رنگ,اصفهان,155000.0,21000000.0
9881,سمند LX EF7 بنزینی,مشکی,دنده‌ای,1397,بدون رنگ,تهران,42000.0,86000000.0
9882,پژو 206 تیپ ۵,مشکی,دنده‌ای,1396,بدون رنگ,تهران,60000.0,91500000.0
9883,پژو 405 GLX بنزینی,خاکستری,دنده‌ای,1394,دو لکه رنگ,تهران,98000.0,61500000.0
9884,پراید 131 TL,یشمی,دنده‌ای,1379,بدون رنگ,شیراز,111222.0,15000000.0
9885,پژو 405 GLX بنزینی,خاکستری,دنده‌ای,1388,چند لکه رنگ,کرج,270000.0,36500000.0
9886,سمند LX ساده,سرمه‌ای,دنده‌ای,1393,چند لکه رنگ,شیراز,100000.0,60000000.0
9887,سمند LX ساده,سفید,دنده‌ای,1394,بدون رنگ,تهران,100000.0,66500000.0
9888,پژو 206 تیپ ۵,سفید,دنده‌ای,1390,چند لکه رنگ,تهران,130000.0,64000000.0
9889,تیبا صندوق‌دار SX,سفید,دنده‌ای,1398,بدون رنگ,تهران,18000.0,5900000.0
9890,جک S5 دنده‌ای,مشکی,دنده‌ای,1394,بدون رنگ,تهران,70000.0,200000000.0
9891,سمند LX ساده,سرمه‌ای,دنده‌ای,1389,چند لکه رنگ,تهران,180000.0,41000000.0
9892,پژو 206 تیپ ۵,نقره‌ای,دنده‌ای,1382,دو لکه رنگ,تهران,218000.0,45500000.0
9893,پژو 206 تیپ ۵,سفید,دنده‌ای,1396,یک لکه رنگ,تهران,60000.0,89000000.0
9894,پژو 206 تیپ ۵,سفید,دنده‌ای,1396,چند لکه رنگ,مشهد,100000.0,1000000.0
9895,پراید 131 SE,سفید,دنده‌ای,1396,بدون رنگ,تهران,42000.0,43700000.0
9896,پژو پارس ساده,سفید,دنده‌ای,1391,یک لکه رنگ,تهران,125000.0,63000000.0
9897,پژو 206 تیپ ۵,سفید,دنده‌ای,1396,یک لکه رنگ,کرمانشاه,37000.0,92000000.0
9898,دنا معمولی 1700cc,خاکستری,دنده‌ای,1398,بدون رنگ,مشهد,0.0,123000000.0
9899,پراید 111 SE,سفید,دنده‌ای,1395,بدون رنگ,تهران,80.0,48500000.0
9900,پژو 405 GLX بنزینی,مشکی,دنده‌ای,1383,چند لکه رنگ,کرج,300000.0,22000000.0
9901,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1394,بدون رنگ,تهران,50000.0,63500000.0
9902,پژو 206 تیپ ۲,سفید,دنده‌ای,1389,دو لکه رنگ,کرج,184000.0,57000000.0
9903,پراید 131 SE,سفید,دنده‌ای,1397,بدون رنگ,قم,32.0,48500000.0
9904,پژو پارس ساده,مشکی,دنده‌ای,1382,چند لکه رنگ,تهران,260000.0,35000000.0
9905,پراید 131 EX,سفید صدفی,دنده‌ای,1386,دو لکه رنگ,مشهد,350.0,21900000.0
9906,پژو 206 تیپ ۲,نقره‌ای,دنده‌ای,1383,بدون رنگ,شیراز,389.0,39500000.0
9907,پراید 131 EX,نقره‌ای,دنده‌ای,1385,دو لکه رنگ,کرج,26000.0,25000000.0
9908,سمند LX ساده,سفید,دنده‌ای,1396,بدون رنگ,مشهد,23.0,80000000.0
9909,پراید 131 SL,نوک‌مدادی,دنده‌ای,1390,چند لکه رنگ,تهران,180.0,28700000.0
9910,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1387,یک لکه رنگ,شیراز,200000.0,40000000.0
9911,پراید 131 SE,سفید,دنده‌ای,1396,بدون رنگ,کرج,25.0,48000000.0
9912,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1389,یک لکه رنگ,تهران,148.0,46500000.0
9913,سمند LX EF7 گازسوز,سفید,دنده‌ای,1390,چند لکه رنگ,تهران,150000.0,60000000.0
9914,پژو 405 GLX بنزینی,زرد,دنده‌ای,1392,یک لکه رنگ,تهران,388.0,53000000.0
9915,پراید 131 SL,سرمه‌ای,دنده‌ای,1390,چند لکه رنگ,مشهد,22222.0,23500000.0
9916,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1385,چند لکه رنگ,قم,270.0,35000000.0
9917,پراید 131 LE,زیتونی,دنده‌ای,1384,بدون رنگ,تهران,300000.0,18000000.0
9918,پژو 206 تیپ ۲,گیلاسی,دنده‌ای,1389,چند لکه رنگ,تهران,225000.0,51000000.0
9919,پراید 131 TL,مشکی,دنده‌ای,1382,چند لکه رنگ,کرج,11111.0,14500000.0
9920,پژو 405 GLX بنزینی,نقره‌ای,دنده‌ای,1388,چند لکه رنگ,اصفهان,200000.0,40000000.0
9921,سمند LX ساده,سفید,دنده‌ای,1392,بدون رنگ,اصفهان,70000.0,26500000.0
9922,پژو پارس ساده,مشکی,دنده‌ای,1384,یک لکه رنگ,مشهد,165000.0,43000000.0
9923,سمند LX EF7 بنزینی,سفید,دنده‌ای,1393,یک لکه رنگ,تبریز,120000.0,65000000.0
9924,دنا معمولی 1700cc,سفید,دنده‌ای,1397,بدون رنگ,تبریز,4500.0,126000000.0
9925,پژو پارس ساده,سفید,دنده‌ای,1386,دو لکه رنگ,کرج,270.0,51000000.0
9926,پژو 206 تیپ ۵,سفید,دنده‌ای,1394,بدون رنگ,تهران,99000.0,78000000.0
9927,پژو 405 GLX بنزینی,دلفینی,دنده‌ای,1390,دو لکه رنگ,مشهد,87000.0,44400000.0
9928,جک S5 اتوماتیک,سفید,اتوماتیک,1398,بدون رنگ,تهران,0.0,240000000.0
9929,پراید 131 SX,نقره‌ای,دنده‌ای,1391,بدون رنگ,اهواز,0.0,34000000.0
9930,پراید 131 LE,ذغالی,دنده‌ای,1383,بدون رنگ,رشت,193.0,20000000.0
9931,پژو 206 تیپ ۲,مشکی,دنده‌ای,1382,چند لکه رنگ,مشهد,300000.0,34000000.0
9932,پراید 131 SE,سفید,دنده‌ای,1396,بدون رنگ,تهران,85000.0,42500000.0
9933,پراید 131 SE,سفید,دنده‌ای,1398,بدون رنگ,تهران,0.0,45800000.0
9934,دنا معمولی 1700cc,سفید,دنده‌ای,1398,بدون رنگ,مشهد,0.0,65000000.0
9935,پراید 131 دوگانه‌ سوز,سفید,دنده‌ای,1385,یک لکه رنگ,قم,1.0,26500000.0
9936,پژو پارس ساده,سفید,دنده‌ای,1388,دو لکه رنگ,اصفهان,200000.0,53000000.0
9937,پراید 131 دوگانه‌ سوز,نوک‌مدادی,دنده‌ای,1386,دو لکه رنگ,اصفهان,7.0,28000000.0
9938,پژو 206 تیپ ۵,سفید,دنده‌ای,1395,دو لکه رنگ,مشهد,90000.0,79000000.0
9939,پراید 131 SE,سفید,دنده‌ای,1396,بدون رنگ,اهواز,34800.0,39000000.0
9940,پژو پارس ساده,سفید,دنده‌ای,1387,چند لکه رنگ,تهران,142000.0,55000000.0
9941,پژو 405 GLX بنزینی,خاکستری,دنده‌ای,1396,یک لکه رنگ,کرج,45000.0,67500000.0
9942,سمند LX EF7 بنزینی,سفید,دنده‌ای,1391,بدون رنگ,اصفهان,180.0,63000000.0
9943,پراید 131 EX,سفید,دنده‌ای,1379,چند لکه رنگ,تهران,25000.0,13000000.0
