,brand,color,gear,year,body,loc,usage,price
5371,13,14,1,19,0,5,80000.0,46200000.0
5372,24,21,1,15,0,3,108.0,63000000.0
5373,17,20,1,12,2,0,160000.0,27000000.0
5374,24,14,1,20,0,7,60000.0,80000000.0
5375,5,14,1,18,0,2,95000.0,99000000.0
5376,25,14,1,19,0,5,75000.0,85000000.0
5377,17,14,1,17,1,1,79000.0,35500000.0
5378,26,23,1,8,2,3,200000.0,32000000.0
5379,24,23,1,7,2,7,300000.0,37000000.0
5380,4,14,1,19,0,8,80000.0,205000000.0
5381,27,14,1,20,0,8,60000.0,90000000.0
5382,19,14,1,19,3,3,71000.0,39000000.0
5383,24,14,1,17,0,0,100.0,72000000.0
5384,19,23,1,19,3,2,130000.0,40000000.0
5385,13,14,1,21,0,3,27000.0,52000000.0
5386,24,15,1,20,3,3,40000.0,81000000.0
5387,23,26,1,6,2,2,1.0,16500000.0
5388,24,23,1,6,2,2,380000.0,33500000.0
5389,24,14,1,21,0,0,60000.0,83600000.0
5390,2,14,1,16,2,9,177000.0,4600000.0
5391,21,14,1,20,1,7,84.0,43000000.0
5392,25,14,1,17,0,8,120000.0,75000000.0
5393,24,14,1,20,0,9,16000.0,85000000.0
5394,24,14,1,18,0,7,130.0,73500000.0
5395,24,14,1,20,3,3,50000.0,81000000.0
5396,10,14,1,21,0,6,35000.0,78000000.0
5397,24,14,1,15,0,3,180.0,63000000.0
5398,25,7,1,20,0,5,65000.0,93000000.0
5399,22,14,1,14,1,7,170000.0,30000000.0
5400,25,6,1,9,2,5,330000.0,43000000.0
5401,24,23,1,7,2,2,197855.0,34000000.0
5402,10,14,1,20,0,5,88.0,74000000.0
5403,27,14,1,22,0,3,8000.0,99000000.0
5404,14,14,1,17,2,9,107000.0,38000000.0
5405,24,1,1,7,1,4,0.0,47000000.0
5406,25,14,1,13,3,7,240000.0,60000000.0
5407,24,24,1,9,0,7,230000.0,44000000.0
5408,25,14,1,17,0,3,120000.0,77000000.0
5409,19,14,1,18,0,3,138.0,39100000.0
5410,24,14,1,19,2,8,70000.0,67500000.0
5411,18,11,1,5,0,3,160.0,23500000.0
5412,19,14,1,21,0,7,25000.0,47000000.0
5413,26,23,1,12,3,8,230.0,39500000.0
5414,26,24,1,6,2,5,12000.0,24000000.0
5415,25,25,1,17,0,8,88888.0,71500000.0
5416,13,14,1,21,0,3,30000.0,52000000.0
5417,19,24,1,14,2,8,222222.0,28000000.0
5418,19,14,1,22,0,8,300.0,49500000.0
5419,25,14,1,20,2,3,65000.0,73000000.0
5420,17,21,1,8,2,3,366611.0,2000000.0
5421,26,21,1,7,3,7,200000.0,28000000.0
5422,26,23,1,7,1,3,300000.0,31500000.0
5423,21,14,1,17,1,8,210000.0,35000000.0
5424,5,14,1,22,0,8,10000.0,120000000.0
5425,20,14,1,19,2,5,58000.0,36000000.0
5426,24,23,1,7,1,7,200000.0,39800000.0
5427,25,14,1,20,2,3,50000.0,82500000.0
5428,19,14,1,17,0,3,127000.0,37000000.0
5429,24,5,1,7,2,3,320000.0,35000000.0
5430,20,23,1,14,1,7,178.0,31500000.0
5431,5,14,1,22,0,3,0.0,127000000.0
5432,5,7,1,19,0,3,115000.0,105000000.0
5433,19,15,1,17,2,5,155000.0,35000000.0
5434,4,6,1,20,0,7,360.0,225000000.0
5435,27,14,1,17,0,0,94000.0,80000000.0
5436,19,14,1,17,0,0,60.0,43000000.0
5437,24,23,1,8,0,0,86000.0,40000000.0
5438,0,21,1,15,0,7,150.0,44000000.0
5439,20,24,1,22,2,3,200.0,25000000.0
5440,27,23,1,7,2,9,218000.0,36500000.0
5441,24,14,1,20,3,3,49000.0,77000000.0
5442,25,21,1,18,0,3,32000.0,86500000.0
5443,26,23,1,18,0,2,110.0,67000000.0
5444,24,23,1,12,3,5,131000.0,50000000.0
5445,9,9,1,19,0,3,139.0,95000000.0
5446,27,15,1,16,2,4,167.0,70000000.0
5447,25,14,1,20,0,4,37000.0,98000000.0
5448,27,6,1,12,2,3,132000.0,50000000.0
5449,19,14,1,21,0,3,60000.0,46000000.0
5450,25,14,1,18,0,3,78000.0,80000000.0
5451,17,23,1,16,2,5,1700.0,35000000.0
5452,8,14,1,13,0,1,10000.0,4550000.0
5453,27,7,1,15,0,3,115.0,67000000.0
5454,4,14,1,19,0,3,63500.0,225000000.0
5455,17,26,1,6,2,2,20000.0,18000000.0
5456,27,14,1,13,1,6,215000.0,58000000.0
5457,20,21,1,8,2,3,32.0,23500000.0
5458,25,14,1,20,0,8,60000.0,93500000.0
5459,21,23,1,14,3,1,100.0,31000000.0
5460,9,9,1,17,1,3,130000.0,60000000.0
5461,21,23,1,14,1,1,105000.0,35000000.0
5462,10,5,1,7,2,0,190.0,26500000.0
5463,26,23,0,14,2,8,200.0,41300000.0
5464,10,14,1,17,0,7,105.0,59000000.0
5465,27,14,1,13,1,3,212.0,56000000.0
5466,24,14,1,13,0,4,133.0,65000000.0
5467,27,21,1,12,2,3,177000.0,50000000.0
5468,24,21,1,5,2,0,33333.0,29000000.0
5469,25,25,1,18,0,3,91000.0,75000000.0
5470,26,6,1,8,2,3,350000.0,28500000.0
5471,9,14,1,18,3,8,125000.0,8600000.0
5472,24,6,1,14,0,8,220000.0,58000000.0
5473,24,14,1,20,0,3,28000.0,83000000.0
5474,3,14,0,21,0,7,23300.0,280000000.0
5475,4,14,1,19,0,5,88000.0,210000000.0
5476,24,14,1,20,3,6,67000.0,79000000.0
5477,24,14,1,13,2,3,207000.0,49500000.0
5478,24,23,1,12,2,8,220000.0,44800000.0
5479,26,23,1,10,2,8,270000.0,35500000.0
5480,24,14,1,20,0,3,65000.0,79000000.0
5481,22,23,1,16,3,7,200000.0,32700000.0
5482,9,14,1,19,0,3,82.0,100000000.0
5483,25,5,1,6,1,3,220000.0,42500000.0
5484,19,14,1,21,3,5,30000.0,47300000.0
5485,26,23,1,13,3,9,218000.0,44000000.0
5486,23,17,1,7,0,2,0.0,2050000.0
5487,25,14,1,21,0,3,18000.0,88000000.0
5488,9,14,1,14,0,7,163000.0,60800000.0
5489,8,14,1,20,0,9,82000.0,75000000.0
5490,26,24,1,20,0,3,67000.0,68000000.0
5491,25,14,1,19,3,3,95000.0,79000000.0
5492,24,12,1,7,2,0,360000.0,34400000.0
5493,17,14,1,19,2,4,40000.0,13200000.0
5494,24,21,1,7,2,0,500.0,35500000.0
5495,25,14,1,20,3,4,41000.0,90000000.0
5496,24,6,1,9,2,3,380.0,45000000.0
5497,10,21,1,17,2,3,190000.0,59500000.0
5498,17,14,1,9,2,0,160000.0,26500000.0
5499,17,23,1,10,0,7,270000.0,26500000.0
5500,7,21,1,17,0,3,185000.0,62000000.0
5501,20,26,1,4,2,7,200000.0,13000000.0
5502,25,14,1,22,0,5,4000.0,104000000.0
5503,24,6,1,9,0,7,246000.0,43000000.0
5504,17,14,1,13,0,4,188.0,23700000.0
5505,24,14,1,19,0,6,360.0,79500000.0
5506,24,14,1,20,0,5,50.0,85000000.0
5507,8,14,1,22,0,5,0.0,99500000.0
5508,24,14,1,12,2,7,250000.0,51000000.0
5509,17,6,1,16,0,8,157000.0,35700000.0
5510,9,14,1,20,0,3,64000.0,1090000.0
5511,5,14,1,21,0,3,360.0,118000000.0
5512,4,14,1,18,0,7,360.0,187000000.0
5513,24,14,1,20,0,3,70000.0,82000000.0
5514,24,21,1,7,2,8,280000.0,40500000.0
5515,15,14,1,15,0,8,168000.0,37500000.0
5516,9,14,1,19,1,2,360.0,85000000.0
5517,19,14,1,20,2,3,70000.0,38700000.0
5518,26,24,1,15,0,3,127.0,5500000.0
5519,19,14,1,22,0,3,0.0,48500000.0
5520,23,15,1,5,2,9,111111.0,12000000.0
5521,5,14,1,22,0,3,0.0,123500000.0
5522,8,6,1,19,0,3,41000.0,79000000.0
5523,24,23,1,6,2,3,215000.0,35000000.0
5524,19,14,1,21,0,3,36000.0,46800000.0
5525,10,14,1,21,0,3,40000.0,81000000.0
5526,25,14,1,21,0,3,19000.0,93000000.0
5527,27,14,1,11,0,3,38800.0,52000000.0
5528,7,6,1,10,2,4,395.0,39500000.0
5529,2,14,1,19,1,3,44.0,48500000.0
5530,10,14,1,22,0,3,0.0,81500000.0
5531,16,24,1,13,0,3,100000.0,40000000.0
5532,27,14,1,16,3,7,149000.0,63000000.0
5533,24,23,1,7,2,0,330000.0,36000000.0
5534,17,15,1,20,2,0,63000.0,39500000.0
5535,26,23,1,9,2,9,160000.0,33000000.0
5536,4,14,1,19,0,3,74000.0,220000000.0
5537,9,14,1,15,3,7,320000.0,57000000.0
5538,25,14,1,17,3,3,100.0,78000000.0
5539,24,23,1,6,2,4,310.0,38000000.0
5540,27,5,1,7,2,3,300000.0,34000000.0
5541,10,14,1,20,0,0,24000.0,79000000.0
5542,25,14,1,18,3,0,130000.0,78000000.0
5543,27,23,1,8,1,1,200000.0,42000000.0
5544,8,14,1,21,3,6,54000.0,93000000.0
5545,24,23,1,7,1,0,272.0,30000000.0
5546,12,14,1,22,0,3,1.0,17000000.0
5547,19,14,1,20,0,8,36000.0,45000000.0
5548,8,14,1,17,0,5,120000.0,65000000.0
5549,27,23,1,8,2,5,1500.0,45000000.0
5550,24,14,1,12,1,3,130.0,60000000.0
5551,4,14,1,19,0,3,150000.0,197000000.0
5552,24,14,1,22,0,5,850.0,89500000.0
5553,27,23,1,9,2,3,320000.0,42000000.0
5554,25,14,1,19,0,0,60000.0,91000000.0
5555,8,6,1,11,2,7,338534.0,42000000.0
5556,26,5,1,0,2,4,280000.0,19800000.0
5557,25,21,1,19,0,3,43000.0,86500000.0
5558,26,7,1,19,0,2,70000.0,67000000.0
5559,13,14,1,22,0,9,5000.0,53000000.0
5560,25,14,1,19,0,0,89800.0,84000000.0
5561,24,14,1,18,3,3,136000.0,69500000.0
5562,27,23,1,11,1,0,300000.0,53000000.0
5563,14,21,1,6,1,8,32000.0,15000000.0
5564,26,21,1,17,3,3,106000.0,56000000.0
5565,19,14,1,21,0,5,47000.0,48000000.0
5566,2,14,1,21,0,3,0.0,6400000.0
5567,24,23,1,8,2,7,21700.0,40000000.0
5568,24,23,1,11,1,4,200.0,55000000.0
5569,7,14,1,19,3,8,110000.0,80000000.0
5570,8,14,1,18,0,3,120.0,71000000.0
5571,13,14,1,21,0,3,28000.0,52000000.0
5572,25,23,1,9,2,5,100000.0,41000000.0
5573,2,14,1,21,0,3,30000.0,56000000.0
5574,27,23,1,12,3,3,360.0,57000000.0
5575,12,14,1,20,0,7,75000.0,48500000.0
5576,24,24,1,8,0,7,400.0,38000000.0
5577,27,14,1,16,0,5,61.0,71000000.0
5578,4,21,1,18,0,5,360.0,200000000.0
5579,10,14,1,13,0,3,200000.0,48500000.0
5580,21,21,1,7,2,3,196000.0,22600000.0
5581,25,6,1,17,0,3,76000.0,79500000.0
5582,24,14,1,20,0,5,78.0,83000000.0
5583,12,23,1,16,1,3,81000.0,35300000.0
5584,7,14,1,19,0,4,84000.0,73500000.0
5585,19,24,1,13,2,5,28000.0,3100000.0
5586,26,8,1,8,2,3,111111.0,24500000.0
5587,10,14,1,20,0,5,100000.0,75000000.0
5588,24,14,1,19,3,4,44000.0,76500000.0
5589,24,23,1,8,2,3,188000.0,38800000.0
5590,24,23,1,7,2,2,111111.0,36000000.0
5591,8,14,1,9,2,7,226000.0,34000000.0
5592,23,23,1,14,2,1,1.0,33000000.0
5593,26,23,1,9,3,2,0.0,46000000.0
5594,23,13,1,5,2,9,2000.0,12500000.0
5595,10,14,1,17,0,3,180000.0,62000000.0
5596,26,23,1,20,0,7,40000.0,68500000.0
5597,27,14,1,17,0,7,100000.0,74500000.0
5598,4,6,1,18,0,9,45000.0,207000000.0
5599,26,23,1,15,2,9,156000.0,47000000.0
5600,21,14,1,16,0,7,180000.0,36000000.0
5601,9,14,1,15,1,3,178000.0,57500000.0
5602,24,14,1,19,2,7,55000.0,58500000.0
5603,17,23,1,10,2,9,157832.0,19000000.0
5604,19,14,1,17,2,7,200000.0,30000000.0
5605,6,14,1,21,0,3,0.0,13500000.0
5606,15,21,1,15,2,5,250000.0,34000000.0
5607,20,23,1,13,2,7,0.0,29000000.0
5608,19,23,1,19,0,7,79000.0,42000000.0
5609,13,14,1,21,0,8,20000.0,52500000.0
5610,24,26,1,6,2,3,290000.0,31000000.0
5611,24,14,1,20,0,3,70000.0,77500000.0
5612,25,21,1,20,0,0,11000.0,97000000.0
5613,25,5,1,6,1,3,220000.0,42500000.0
5614,25,3,1,17,1,5,180000.0,74000000.0
5615,15,24,1,14,1,0,300000.0,33000000.0
5616,10,14,1,14,1,9,200.0,48000000.0
5617,25,21,1,17,0,3,123000.0,77000000.0
5618,18,14,1,21,0,7,60000.0,48000000.0
5619,10,14,1,13,0,7,195.0,53000000.0
5620,17,14,1,9,1,2,250000.0,25800000.0
5621,26,24,1,18,3,3,155000.0,59000000.0
5622,27,14,1,22,0,3,1.0,55000000.0
5623,3,14,0,20,0,3,360.0,270000000.0
5624,25,14,1,14,2,2,200000.0,61000000.0
5625,13,24,1,21,0,3,60000.0,51000000.0
5626,13,14,1,21,0,7,58000.0,49500000.0
5627,19,15,1,21,0,7,60000.0,47000000.0
5628,23,2,1,8,1,9,123.0,22500000.0
5629,0,14,1,14,1,3,180.0,44000000.0
5630,8,14,1,22,0,5,13000.0,99500000.0
5631,21,14,1,14,3,7,317546.0,33800000.0
5632,24,14,1,20,1,8,75000.0,75000000.0
5633,3,14,0,19,0,4,40000.0,252000000.0
5634,24,1,1,6,2,7,400.0,35000000.0
5635,13,14,1,21,3,7,29000.0,48500000.0
5636,25,14,1,21,0,6,31000.0,103000000.0
5637,21,14,1,21,0,0,10000.0,46000000.0
5638,8,14,1,21,0,8,17200.0,92000000.0
5639,13,14,1,17,3,3,152.0,47500000.0
5640,8,14,1,20,0,3,40000.0,85000000.0
5641,19,14,1,20,0,0,88.0,47000000.0
5642,24,14,1,21,0,7,65.0,84000000.0
5643,13,24,1,19,1,3,90000.0,42000000.0
5644,19,14,1,20,3,3,134.0,43500000.0
5645,26,23,1,8,2,3,1300.0,29000000.0
5646,19,14,1,17,3,3,130000.0,36000000.0
5647,3,14,0,21,0,0,360.0,275000000.0
5648,25,14,1,14,2,3,213000.0,59800000.0
5649,26,23,1,11,3,5,136.0,40000000.0
5650,23,14,1,10,2,8,240.0,25600000.0
5651,19,14,1,21,0,5,30000.0,47000000.0
5652,26,17,1,5,2,2,200000.0,19000000.0
5653,24,26,1,6,2,3,330000.0,29500000.0
5654,3,14,0,20,3,3,60000.0,258000000.0
5655,15,7,1,14,1,7,180.0,32000000.0
5656,25,14,1,18,3,3,53000.0,81000000.0
5657,27,23,1,9,2,7,111.0,39000000.0
5658,12,14,1,21,0,3,16000.0,51000000.0
5659,19,14,1,21,0,3,47000.0,47000000.0
5660,24,23,1,6,2,0,270000.0,31000000.0
5661,25,24,1,18,1,3,82000.0,73000000.0
5662,9,15,1,16,0,2,117.0,80000000.0
5663,0,6,1,20,0,7,135000.0,51000000.0
5664,24,5,1,6,2,8,300.0,33500000.0
5665,27,6,1,10,1,3,190.0,47500000.0
5666,17,14,1,3,2,0,111111.0,16000000.0
5667,24,23,1,8,2,3,330000.0,37500000.0
5668,17,21,1,13,2,0,200000.0,32000000.0
5669,19,14,1,20,0,3,44000.0,45000000.0
5670,10,14,1,19,0,5,70000.0,70000000.0
5671,10,14,1,9,2,7,230000.0,34000000.0
5672,24,14,1,15,2,0,180.0,63000000.0
5673,24,14,1,13,2,5,190000.0,51000000.0
5674,24,6,1,13,2,3,216.0,50000000.0
5675,24,14,1,14,1,0,160000.0,59000000.0
5676,9,14,1,14,2,7,11111.0,45000000.0
5677,24,22,1,6,2,2,220.0,34500000.0
5678,25,14,1,18,1,3,75000.0,72000000.0
5679,5,14,1,18,0,3,73000.0,95000000.0
5680,13,14,1,21,0,0,45.0,53000000.0
5681,11,14,1,18,3,3,70.0,42000000.0
5682,26,23,1,8,2,8,1.0,31000000.0
5683,27,23,1,11,0,3,115.0,65000000.0
5684,3,14,0,21,0,3,19400.0,280000000.0
5685,19,24,1,18,0,3,76000.0,40000000.0
5686,10,14,1,17,1,3,180000.0,58000000.0
5687,2,14,1,21,0,3,35000.0,57000000.0
5688,13,14,1,17,0,5,85000.0,10000000.0
5689,24,14,1,6,1,3,300000.0,38000000.0
5690,27,23,1,9,2,3,280000.0,45000000.0
5691,26,26,1,6,0,1,0.0,30000000.0
5692,24,0,1,12,2,3,253000.0,45000000.0
5693,25,14,1,20,3,8,58000.0,90000000.0
5694,26,22,1,8,0,5,177000.0,32000000.0
5695,26,21,1,13,2,2,180000.0,39500000.0
5696,26,24,1,18,1,0,110000.0,62000000.0
5697,10,14,1,21,1,9,15000.0,70000000.0
5698,26,23,1,8,0,3,200000.0,29000000.0
5699,27,23,1,7,2,3,270000.0,37000000.0
5700,21,14,1,9,1,3,350.0,24000000.0
5701,24,14,1,14,1,9,94000.0,59000000.0
5702,10,9,1,12,3,8,222222.0,39000000.0
5703,24,6,1,18,0,8,126000.0,70000000.0
5704,13,14,1,22,0,3,0.0,17000000.0
5705,24,14,1,15,0,4,150.0,67500000.0
5706,25,14,1,20,1,0,51000.0,91500000.0
5707,24,14,1,21,0,5,15000.0,88000000.0
5708,24,14,1,21,0,0,63000.0,85000000.0
5709,24,5,1,9,0,7,314000.0,44000000.0
5710,24,6,1,13,2,3,130000.0,52000000.0
5711,24,7,1,10,3,7,165000.0,47500000.0
5712,25,14,1,16,3,3,83000.0,72000000.0
5713,27,21,1,8,2,3,304800.0,43000000.0
5714,17,23,1,9,1,3,180000.0,26500000.0
5715,4,14,1,20,0,3,43000.0,235000000.0
5716,25,14,1,19,0,3,55000.0,92000000.0
5717,24,15,1,22,0,3,6900.0,90500000.0
5718,19,14,1,22,0,8,0.0,49500000.0
5719,24,23,1,7,2,2,1.0,30000000.0
5720,8,14,1,16,0,3,155000.0,63000000.0
5721,13,14,1,20,0,9,32500.0,46500000.0
5722,25,14,1,16,3,8,130.0,75000000.0
5723,8,14,1,17,0,3,80.0,67200000.0
5724,15,14,1,15,3,7,194000.0,37000000.0
5725,24,23,1,9,3,3,220.0,48000000.0
5726,27,23,1,8,1,4,350000.0,41500000.0
5727,8,14,1,21,0,3,26000.0,92000000.0
5728,26,21,1,7,1,7,260009.0,27000000.0
5729,26,6,1,17,0,3,70000.0,60000000.0
5730,8,14,1,21,0,5,44000.0,92000000.0
5731,8,14,1,18,0,3,90000.0,70000000.0
5732,17,14,1,16,2,7,190000.0,28500000.0
5733,19,14,1,20,0,3,67000.0,43600000.0
5734,26,23,1,13,0,5,214.0,43000000.0
5735,19,23,1,9,3,3,3.0,24000000.0
5736,24,14,1,20,0,0,71000.0,82000000.0
5737,23,14,1,13,1,2,230.0,32400000.0
5738,25,14,1,20,0,9,42000.0,94000000.0
5739,24,5,1,7,2,0,350000.0,37000000.0
5740,24,14,1,19,0,2,93000.0,78000000.0
5741,13,14,1,19,0,7,60.0,45650000.0
5742,17,20,1,12,2,0,198000.0,27000000.0
5743,2,14,1,22,0,3,0.0,55500000.0
5744,26,6,1,9,3,4,250.0,43000000.0
5745,19,14,1,18,1,3,215000.0,35400000.0
5746,24,15,1,20,3,9,36000.0,82000000.0
5747,25,15,1,20,0,1,53000.0,93000000.0
5748,17,14,1,13,1,3,250000.0,26500000.0
5749,24,6,1,18,3,8,93000.0,71000000.0
5750,27,23,1,9,3,7,280000.0,44000000.0
5751,25,14,1,21,3,7,16000.0,88500000.0
5752,26,5,1,7,2,2,300000.0,25000000.0
5753,21,14,1,14,0,3,305000.0,31000000.0
5754,25,14,1,18,0,9,36000.0,90000000.0
5755,24,23,1,7,2,8,250000.0,37600000.0
5756,18,23,1,9,2,9,70000.0,20000000.0
5757,19,14,1,20,0,3,65.0,44500000.0
5758,27,21,1,5,1,3,300000.0,30000000.0
5759,19,15,1,21,0,8,20000.0,48000000.0
5760,27,14,1,12,3,3,190.0,57500000.0
5761,24,23,1,7,2,8,197000.0,39000000.0
5762,15,24,1,17,3,3,140.0,35000000.0
5763,24,14,1,22,0,7,25000.0,90000000.0
5764,24,6,1,12,3,8,215000.0,54000000.0
5765,24,6,1,8,1,3,181000.0,40000000.0
5766,25,14,1,19,0,0,80000.0,89000000.0
5767,6,14,1,20,0,3,55000.0,116000000.0
5768,24,21,1,6,1,2,399.0,38800000.0
5769,24,6,1,7,2,7,300000.0,36500000.0
5770,4,15,1,20,0,7,360.0,252000000.0
5771,27,14,1,22,0,3,0.0,53500000.0
5772,10,14,1,12,2,9,250.0,46000000.0
5773,25,14,1,18,1,9,75000.0,85000000.0
5774,19,24,1,20,0,8,52000.0,45700000.0
5775,26,6,1,17,1,6,148000.0,56800000.0
5776,26,24,1,0,2,3,310000.0,24300000.0
5777,10,14,1,12,1,0,0.0,42000000.0
5778,8,14,1,14,3,7,280000.0,52000000.0
5779,9,14,1,17,2,3,220.0,70000000.0
5780,4,14,1,19,0,7,360.0,222000000.0
5781,27,5,1,6,2,6,133300.0,30000000.0
5782,20,24,1,14,2,7,0.0,27300000.0
5783,10,24,1,14,2,8,217000.0,48000000.0
5784,12,24,1,14,0,0,130000.0,32000000.0
5785,24,14,1,20,0,3,60000.0,81500000.0
5786,24,24,1,14,1,3,122000.0,59500000.0
5787,24,1,1,6,2,3,298000.0,30800000.0
5788,19,14,1,21,0,8,40000.0,48800000.0
5789,24,0,1,19,0,7,90000.0,76000000.0
5790,24,14,1,22,3,5,85000.0,74000000.0
5791,24,15,1,5,1,4,234563.0,32200000.0
5792,27,14,1,13,1,3,165000.0,58000000.0
5793,25,6,1,20,0,3,60400.0,90000000.0
5794,20,23,1,15,1,3,140.0,35000000.0
5795,5,23,1,22,0,2,0.0,125400000.0
5796,10,14,1,18,0,3,86000.0,67000000.0
5797,8,6,1,19,0,3,97000.0,73000000.0
5798,24,14,1,20,1,9,34000.0,74500000.0
5799,13,14,1,20,0,7,91000.0,49000000.0
5800,19,14,1,22,0,2,13000.0,49000000.0
5801,27,5,1,3,2,9,200000.0,27000000.0
5802,10,14,1,19,0,8,79000.0,72000000.0
5803,2,24,1,21,0,4,93000.0,53000000.0
5804,27,6,1,8,2,3,153000.0,42500000.0
5805,17,14,1,6,2,3,250000.0,20000000.0
5806,19,14,1,20,0,3,47000.0,44000000.0
5807,8,14,1,21,0,8,26000.0,100000000.0
5808,24,0,1,6,0,3,160000.0,35200000.0
5809,24,21,1,13,2,3,209000.0,52000000.0
5810,24,14,1,21,0,3,55000.0,85000000.0
5811,25,14,1,20,1,1,33000.0,81000000.0
5812,19,14,1,22,0,7,12000.0,48500000.0
5813,20,14,1,14,0,5,11.0,35000000.0
5814,8,23,1,13,3,4,175.0,51000000.0
5815,25,23,1,18,2,3,95.0,70500000.0
5816,19,14,1,20,0,3,35.0,47800000.0
5817,24,14,1,22,0,3,1.0,46500000.0
5818,9,13,1,17,0,7,156000.0,69500000.0
5819,27,6,1,22,0,8,11500.0,100000000.0
5820,20,14,1,14,1,9,90000.0,30500000.0
5821,16,14,1,22,0,3,0.0,53000000.0
5822,25,14,1,17,2,3,105000.0,72000000.0
5823,24,23,1,12,2,8,280000.0,43400000.0
5824,21,14,1,16,2,8,210000.0,34700000.0
5825,8,6,1,19,0,3,100000.0,85000000.0
5826,24,23,1,7,3,7,263000.0,34800000.0
5827,19,14,1,21,0,8,59000.0,49000000.0
5828,26,24,1,20,0,1,55.0,72000000.0
5829,17,14,1,6,3,3,250000.0,15000000.0
5830,21,23,1,12,0,9,240.0,32000000.0
5831,27,14,1,14,0,5,155000.0,65000000.0
5832,19,14,1,20,0,3,121000.0,43000000.0
5833,25,14,1,20,0,9,60.0,94000000.0
5834,19,14,1,19,3,3,100000.0,37800000.0
5835,24,14,1,19,3,0,93000.0,75000000.0
5836,13,14,1,21,0,3,28000.0,52500000.0
5837,19,14,1,22,0,9,0.0,49800000.0
5838,25,6,1,17,0,3,94000.0,80000000.0
5839,4,14,1,18,0,2,360.0,230000000.0
5840,10,14,1,14,2,0,340000.0,46000000.0
5841,24,14,1,21,0,8,16000.0,87500000.0
5842,26,21,1,6,1,8,122.0,29000000.0
5843,9,14,1,13,3,8,165.0,60000000.0
5844,8,14,1,22,0,3,0.0,102000000.0
5845,20,23,1,12,0,0,250.0,33800000.0
5846,10,14,1,22,0,3,0.0,43500000.0
5847,3,21,0,19,0,7,63000.0,255000000.0
5848,10,14,1,15,0,3,73000.0,35000000.0
5849,8,13,1,16,2,4,110000.0,51000000.0
5850,27,14,1,16,3,3,193000.0,66000000.0
5851,8,14,1,22,0,7,0.0,82500000.0
5852,10,14,1,12,0,3,170.0,45000000.0
5853,24,21,1,7,2,3,300000.0,31700000.0
5854,26,26,1,1,2,3,300.0,28000000.0
5855,24,14,1,13,1,3,167000.0,55000000.0
5856,25,14,1,19,0,3,54000.0,90000000.0
5857,10,14,1,21,0,3,12100.0,83000000.0
5858,18,15,1,15,1,3,260000.0,31000000.0
5859,15,21,1,14,2,7,31000.0,32000000.0
5860,19,14,1,21,0,8,25000.0,48000000.0
5861,19,14,1,21,0,3,4500.0,48000000.0
5862,16,23,1,13,0,3,152000.0,34000000.0
5863,26,23,1,9,2,9,268000.0,25000000.0
5864,17,6,1,14,1,3,220000.0,29800000.0
5865,4,14,1,18,0,3,48.0,200000000.0
5866,19,15,1,19,0,3,5000.0,43500000.0
5867,27,5,1,4,2,0,200000.0,31000000.0
5868,17,23,1,9,2,8,30000.0,22000000.0
5869,25,14,1,20,1,3,80000.0,91000000.0
5870,4,14,1,20,0,4,20000.0,227000000.0
5871,24,14,1,22,0,3,10.0,9200000.0
5872,15,14,1,15,2,3,235.0,35500000.0
5873,20,23,1,5,2,2,332800.0,17800000.0
5874,10,14,1,22,0,7,0.0,82500000.0
5875,17,14,1,6,2,7,100.0,13000000.0
5876,27,6,1,15,3,7,161000.0,60000000.0
5877,9,14,1,17,1,4,170000.0,69000000.0
5878,25,14,1,19,0,3,78000.0,89000000.0
5879,17,24,1,12,2,3,130000.0,30000000.0
5880,7,14,1,21,0,8,43.0,76000000.0
5881,27,14,1,12,1,5,310000.0,53800000.0
5882,26,6,1,12,2,3,220.0,41000000.0
5883,8,14,1,16,0,3,102.0,64500000.0
5884,24,26,1,6,2,2,200000.0,31000000.0
5885,23,14,1,20,0,9,40000.0,46000000.0
5886,19,14,1,17,0,3,180.0,39000000.0
5887,26,5,1,7,1,8,240000.0,31000000.0
5888,19,14,1,20,0,3,60000.0,45000000.0
5889,27,14,1,19,1,3,91000.0,82000000.0
5890,23,23,1,7,2,2,350.0,2100000.0
5891,19,14,1,21,0,3,16000.0,48700000.0
5892,21,14,1,15,2,7,360.0,32000000.0
5893,25,14,1,19,0,7,43000.0,87000000.0
5894,25,14,1,20,0,3,70.0,89900000.0
5895,25,6,1,20,2,9,65000.0,78000000.0
5896,10,15,1,10,3,7,250000.0,39000000.0
5897,5,0,1,19,0,3,56000.0,110000000.0
5898,26,6,1,20,3,9,64000.0,69000000.0
5899,10,18,1,9,2,8,220000.0,35300000.0
5900,26,23,1,13,3,3,255000.0,41000000.0
5901,24,21,1,6,0,3,370000.0,35000000.0
5902,25,14,1,19,3,0,63000.0,79500000.0
5903,19,14,1,22,0,3,0.0,47500000.0
5904,19,14,1,18,0,4,135.0,41500000.0
5905,8,6,1,19,3,7,96000.0,75000000.0
5906,10,14,1,22,0,3,0.0,81500000.0
5907,26,24,1,20,0,8,50000.0,68000000.0
5908,21,23,1,14,0,7,130.0,35000000.0
5909,22,14,1,6,2,0,2.0,20000000.0
5910,24,21,1,5,2,0,203751.0,27000000.0
5911,26,7,1,17,0,0,120000.0,51000000.0
5912,24,14,1,19,0,2,19000.0,78000000.0
5913,10,23,1,10,2,1,300000.0,36000000.0
